id,title,year,location,lat,lng,category,description
Hatch_UDB_14407,Flying Saucer Formation Overhead,12/27/1982 (approximate),"RUSANKOVA NEAR KIEV, UKR",50.450002,30.533335,UAP,Longitude & latitude coords. unknown. Glowing mushroom over Kiev. 2 RADAR's. UFO mag V7#4 p15.
Hatch_UDB_14408,Silent Aerial Object Displays Unusual Movement,12/30/1982,"COUSHATTA, LA",32.016668,-93.344449,UAP,Several observer(s). Whirr and hiss. Double circle / night lights hovers / trees. Going quickly [to] fast. Broken LIMBs.
Hatch_UDB_14409,Baffling Event Leaves Witnesses in Awe,12/31/1982,"NEAR KENT, NY",41.444446,-73.683337,OTHER,"Man / car buzzed / boomerang. Voice in head says. ""Don't be afraid..""."
Hatch_UDB_14410,Baffling Event Leaves Witnesses in Awe,12/31/1982,"KENT, NY",41.383335,-73.76667,UAP,Cop and 1. Boomerang hums / low-frequency. Lights grounds up. Going east. Low-Q movie film taken.
Hatch_UDB_14411,Flying Saucer Formation Overhead,1/1983,"PAVIA, ITL",45.166669,9.166667,UAP,1 / car / home. Saucer hovers / 20M altitude 30M away. Vanishes! Odd hiss remains / 5 second(s).
Hatch_UDB_14412,Shadowy Humanoid Presence Observed at Night,1/12/1983,"PINE TOWNSHIP, IN",40.42778,-87.316671,NHI,"3 observer(s). 3 small humanoids (or Greys) 1m over ground. ""Searching"". Glide up together going quickly southeast."
Hatch_UDB_14413,Flying Saucer Formation Overhead,1/20/1983,MV PENTLAND / CHRISTMAS ISLAND,-10.500001,105.666672,UAP,Wide barrel saucer hovers / 88 minutes. Lit dome top and bottom/underside. Going west.
Hatch_UDB_14414,Baffling Event Leaves Witnesses in Awe,1/23/1983,"ECOUIS, FR",49.300002,1.422222,OTHER,"2 observer(s). Silent ""inverted pressure cooker"" fires rays and red jets. / FSRv24#12."
Hatch_UDB_14415,Baffling Event Leaves Witnesses in Awe,1/27/1983,"NORTH / MARQUETTE, MI",46.550002,-87.416671,OTHER,1+1 observer(s). Huge metal Pentagon over power lines. Follows car. 90° turn going quickly south.
Hatch_UDB_14416,Baffling Event Leaves Witnesses in Awe,1/30/1983,"NEAR OLKUSZ, POLAND",50.283336,19.566668,UAP,4 / car. Cylinder/cylindrical object / light = glowing-ovoid. All observer(s) very tired. Scenery changes!
Hatch_UDB_14417,Flying Saucer Formation Overhead,2/1983,"PECEM, CE, BRZ",-3.427778,-39.12778,UAP,Saucer zaps fisherman / red beam / 3 hours. Gone / Dawn. Very sick. / MJ#232.
Hatch_UDB_14418,Flying Saucer Formation Overhead,2/1983,"NEAR LITTLE HOUGHTON, ENGL",52.22778,-0.8,OTHER,Motorbike malfunctions due to EME (electro-magnetic effects). UFO flies / type unknown. 90 minute(s) missing time. / r11p251.
Hatch_UDB_14419,Baffling Event Leaves Witnesses in Awe,2/3/1983,"NEAR IRVINGTON, AL",30.516668,-88.200004,OTHER,1 / car. 60M submersible/USO with bulge / end maneuvers. Going southwest. 25 men aboard. / FSRv30#2.
Hatch_UDB_14420,Baffling Event Leaves Witnesses in Awe,2/26/1983,"NEAR DANBURY, CT",41.400002,-73.46667,UAP,Teacher and 2 Air Traffic Controllers. Huge silent boomerang with array / lights stops / sky. Going northeast.
Hatch_UDB_14421,Flying Saucer Formation Overhead,2/26/1983,"LAKE CARMEL, NY",41.483335,-73.66667,UAP,"2 observer(s). Silent 150' boomerang with lights going south / 50' altitude. CB Radio Radio Frequency Interference (RFI). / International UFO Reporter (CUFOS Group, USA) v8#5."
Hatch_UDB_14422,Baffling Event Leaves Witnesses in Awe,3/9/1983,"STAMFORD, TX",32.944446,-99.800005,UAP,1 observer. Silent 50' flying wing with 2 headlights. 50' altitude! Same / 20+29 March.
Hatch_UDB_14423,Flying Saucer Formation Overhead,3/10/1983,"VENTILLA, BOLIVIA",-16.616667,-68.16667,UAP,70 observer(s). Saucer zaps train. Diesel engine stalls. Restarts! / MJ#203.
Hatch_UDB_14424,Flying Saucer Formation Overhead,3/17/1983,"BREWSTER, NY",41.400002,-73.633337,OTHER,"25 observer(s) and cops. 200' boomerang / 160' altitude near homes. Beams going down. Going north. / International UFO Reporter (CUFOS Group, USA) V8#4+5."
Hatch_UDB_14425,Baffling Event Leaves Witnesses in Awe,3/17/1983,"LAKE MAHOPAC, NY",41.416669,-73.733337,UAP,6 observer(s). Delta/triangle/box-like craft over reservoir. Tilts nose-down toward(s) water. Going quickly northeast and blinks out.
Hatch_UDB_14426,Flying Saucer Formation Overhead,3/17/1983,"POUGHKEEPSIE, NY",41.683335,-73.91667,UAP,25 calls / police. Boomerang UFO. Cop follows delta/triangle/box-like craft going north / Taconic Parkway.
Hatch_UDB_14427,Silent Aerial Object Displays Unusual Movement,3/19/1983,"BUENA PARK, CA",33.872224,-117.99445,UAP,Several observer(s). Glowing church bell hovers. Jumps going northwest. By Fullerton Airport.
Hatch_UDB_14428,Baffling Event Leaves Witnesses in Awe,3/22/1983,"LURGAN, NORTH IRE",54.455558,-6.333334,UAP,Circle / white lights. Rectangular red lights / ends. Buzzes car / country road.
Hatch_UDB_14429,Flying Saucer Formation Overhead,3/24/1983,"YORKTOWN AND NEW CASTLE, NY",41.250002,-73.783337,UAP,"100+cops. 200' delta/triangle/box-like craft hovers. Going quickly northeast. Faint humming. Back / 9PM. / International UFO Reporter (CUFOS Group, USA) v8#4."
Hatch_UDB_14430,Silent Aerial Object Displays Unusual Movement,3/24/1983,"NEAR STORMVILLE, NY",41.561113,-73.755559,UAP,3 / jeep and 1. Night lights = 100M invisible circular structure. Hovers / 10 minute(s). Humming? / r148.
Hatch_UDB_14431,Baffling Event Leaves Witnesses in Awe,3/24/1983,"MILLWOOD, NY",41.188891,-73.772226,UAP,Several observer(s). Flying city over SR120 / 133. Zigzags going north up Taconic Parkway..
Hatch_UDB_14432,Flying Saucer Formation Overhead,3/24/1983,"MT. KISCO, NY",41.216669,-73.733337,UAP,10 observer(s). Large V-line / night lights 300' over I-684. Faint humming. 35mph. / Flying Saucer Review (FSR) v30#3.
Hatch_UDB_14433,Baffling Event Leaves Witnesses in Awe,3/24/1983,"MAHOPAC, NY",41.383335,-73.71667,OTHER,Hundreds / observer(s). 75 reports. 150' boomerang over Taconic highway. Hums. Going north over lake.
Hatch_UDB_14434,Flying Saucer Formation Overhead,3/26/1983 (approximate),"CAREME, FR",44.122224,1.7,UAP,2 / car / D958. Sudden fog. Huge saucer. Car turns onto unknown dirt road. Missing time?
Hatch_UDB_14435,Silent Aerial Object Displays Unusual Movement,3/26/1983,"MAHOPAC, NY",41.383335,-73.733337,UAP,20 ind. observer(s). Large boomerang shines beam ahead. Hovers over lake. Lights / rods.
Hatch_UDB_14436,Baffling Event Leaves Witnesses in Awe,3/26/1983,"NEAR MAHOPAC, NY",41.366669,-73.750004,UAP,Physicist and 3. 75' delta going [to] 40MPH / 50' altitude. Colored lights all over/all about. Structure invisible.
Hatch_UDB_14437,Baffling Event Leaves Witnesses in Awe,3/27/1983 (approximate),"GORKY AIRPRT, RUSSIA",56.250003,44.083335,OTHER,747-size cigar. No wings. 40 minute(s). 125 MPH. Altitude = 3K'. RADAR's. / r192p5.
Hatch_UDB_14438,Baffling Event Leaves Witnesses in Awe,3/30/1983,"SHRUB OAK, NY AND PUTNAM AND WESTCHESTER COS",41.283335,-73.81667,UAP,Delta-objects seen widely. No further details [in] on any.
Hatch_UDB_14439,Flying Saucer Formation Overhead,4/1983,"KETTLEWELL, ENGL",54.166669,-2.05,UAP,Farmer. Large red saucer over stream. Water boils. Visible to/from/between invisible!
Hatch_UDB_14440,Baffling Event Leaves Witnesses in Awe,4/1983 (approximate),"NEW LONDON, CT",41.355558,-72.100003,UAP,Nurse / car. Odd peace! Sphere emits odd beam. Missing time and odd euphoria and more.
Hatch_UDB_14441,Baffling Event Leaves Witnesses in Awe,4/3/1983,"WESTCHESTER AND PUTNAM CO, NY",41.333335,-73.91667,UAP,Deltas and night lights all over. Hudson valley wave now in gear.
Hatch_UDB_14442,Flying Saucer Formation Overhead,4/10/1983,"ROSS, OH",39.300002,-84.633337,UAP,2+1 observer(s). 2 cars electro-magnetic effect (EME). TV Radio Frequency Interference (RFI). Brief power outage. Saucer lands / field. Traces / soil.
Hatch_UDB_14443,Baffling Event Leaves Witnesses in Awe,4/15/1983,"WESTCHESTER AND PUTNAM CNTYS, NY",41.416669,-73.700004,UAP,Delta/triangle/box-like crafts and triangles and colored lights respond to signals..
Hatch_UDB_14444,Baffling Event Leaves Witnesses in Awe,4/21/1983,"WESTCHESTER AND PUTNAM CNTYS, NY",41.850002,-73.700004,UAP,More deltas and night lights. Grey metallic body seen.
Hatch_UDB_14445,Flying Saucer Formation Overhead,4/29/1983,"NAY, FR",43.183335,-0.255556,UAP,1 / car. Luminous/glowing rectangle hovers. Circle / night lights. Observer(s) finds town empty. / Flying Saucer Review (FSR) v24#12.
Hatch_UDB_14446,Baffling Event Leaves Witnesses in Awe,4/30/1983,"SOSPEL, FR",43.866669,7.45,NHI,Woman. 4 pseudo-human/entity / appear. More outside with black balls in hands. / FSRv35#2.
Hatch_UDB_14447,Baffling Event Leaves Witnesses in Awe,5/4/1983,"LAWRENCE, KS",38.983335,-95.250005,OTHER,Cop. Silent orange fireball 350' over power pole. Southwest going quickly northeast / 35mph. Investigation/investigators / Professor E. Zeller.
Hatch_UDB_14448,Flying Saucer Formation Overhead,5/20/1983,"BENDIGO AND FOSTER AND CURLWAA, VCT",-36.650002,144.33334,UAP,7hr marathon / night lights and saucers and cones and more/others. 9 objects hover / Kyneton.
Hatch_UDB_14449,Baffling Event Leaves Witnesses in Awe,5/24/1983,"JUCHEN, GERM",51.116669,6.533334,UAP,1 observer. Sphere/orb/globe extends red pyramidal field over power lines. Vanishes top going down.
Hatch_UDB_14450,Flying Saucer Formation Overhead,6/5/1983,"VARZI, ITL",44.816669,9.2,UAP,3 observer(s). Saucer going down / field. Pseudo-human/entity enters it. 2 MIB take photographs. Blows smoke. Going SSW. / r39.
Hatch_UDB_14451,Baffling Event Leaves Witnesses in Awe,6/6/1983,"ST. TROPEZ, FR",43.266669,6.633334,OTHER,100M wingless cylinder/cigar-shape going northeast / 300M altitude. Seen / coast to Italy. Portholes. Contrail.
Hatch_UDB_14452,Baffling Event Leaves Witnesses in Awe,6/17/1983,"THORNLIE, WEST AUSTR",-31.983335,115.933339,UAP,Man / motorbike / malfunctions due to EME (electro-magnetic effects). Silent delta/triangle/box-like craft / sky. Away faster than plane. No further details.
Hatch_UDB_14453,Baffling Event Leaves Witnesses in Awe,6/21/1983,"DUBNO, UKRAINE",50.400002,25.733335,OTHER,Wingless cylinder/cigar-shape circles strategic nuclear facility / 18 minute(s). No further details.
Hatch_UDB_14454,Baffling Event Leaves Witnesses in Awe,6/30/1983,"INDIANAPOLIS, IN",39.800002,-86.166671,OTHER,Kathy Davis (Debbie Jordan) abduction. Round burn in lawn. / r237p71.
Hatch_UDB_14455,Flying Saucer Formation Overhead,7/1983,"CHARLTON, VCT, AUS",-36.266668,143.350007,UAP,Orange hat-saucer buzzes car. Engine sputters. Going [to] behind hill. No further details.
Hatch_UDB_14456,Baffling Event Leaves Witnesses in Awe,7/1/1983,"ERBALUNGA, CORSICA",42.766669,9.461112,OTHER,3 observer(s). Green fuselage going [to] 500M away. Silent. Portholes darken. Vanishes!
Hatch_UDB_14457,Baffling Event Leaves Witnesses in Awe,7/6/1983,POLISH COAST LOCATION UNKNOWN,54.500003,16.000001,OTHER,2 Air Force pilots. Near collision with 2 6M cylinders. Ground RADAR. / LDLN#296.
Hatch_UDB_14458,Flying Saucer Formation Overhead,7/12/1983,"BETHEL, CT",41.366669,-73.383337,UAP,Cop and 10. Dark silent 300' disk hovers / 500' altitude. Lights / edge. Flash and going quickly north when lit.
Hatch_UDB_14459,Silent Aerial Object Displays Unusual Movement,7/13/1983,"PIETRALUNGA, ITL",43.433335,12.433334,UAP,3 / car. Luminous ovoid? hovers 20M over cows. Going [to] away and back / wide turns.
Hatch_UDB_14460,Baffling Event Leaves Witnesses in Awe,7/15/1983,"WEST / GARMSAR, IRAN",35.183335,52.000002,UAP,Many observer(s). Orange-glowing object on desert 2km off road. Going up / 5M altitude. Shoots off.
Hatch_UDB_14461,Flying Saucer Formation Overhead,7/21/1983,"RUBIANA, ITALY",45.138891,7.383334,UAP,Several / balcony. Saucer and balls rise / mountainside. Tree branches shake. No trace.
Hatch_UDB_14462,Flying Saucer Formation Overhead,7/22/1983,"WEST / FLINT, MI",43.033335,-83.733337,UAP,4 observer(s). Domed saucer watches power line repairs. Seems to land / woods. No physical trace(s).
Hatch_UDB_14463,Baffling Event Leaves Witnesses in Awe,7/22/1983,"MELTON, VCT",-37.683335,144.58334,UAP,Cops and many. Flying life-raft buzzes military radio towers. Headlights. Low altitude.
Hatch_UDB_14464,Baffling Event Leaves Witnesses in Awe,7/25/1983,"LATROBE, PA",40.333335,-79.383337,OTHER,Several separate observer(s). 300' grey blunt cylinder/cigar-shape with windows over trees and sewage plant going quickly west.
Hatch_UDB_14465,Baffling Event Leaves Witnesses in Awe,7/25/1983,"EAST / JEANNETTE, PA",40.32778,-79.583337,OTHER,Noise shakes house. Silver 2-deck layer cake with windows goes going up and down.
Hatch_UDB_14466,Silent Aerial Object Displays Unusual Movement,7/29/1983,"GRAND FORKS, ND AND STAPLES, MN",47.916669,-97.050005,UAP,2 / car and more. Gold bullet hovers / 300M altitude. Hazy blue halo. Going quickly southeast.
Hatch_UDB_14467,Baffling Event Leaves Witnesses in Awe,8/1/1983,"CAP ROUGE, QBC",46.750002,-71.350003,OTHER,Ex-Air Force pilot. Large shiny dirigible going east / 8k' altitude. Silent. No fins / wings.
Hatch_UDB_14468,Baffling Event Leaves Witnesses in Awe,8/1/1983,"COLLEGE PLACE, WA",46.050002,-118.388895,UAP,2 observer(s). Silent flat triangle with lights maneuvers behind trees. Back 11 August.
Hatch_UDB_14469,Baffling Event Leaves Witnesses in Awe,8/2/1983,"SOUTHEAST / SHELBYVILLE, IN",39.500002,-85.750004,UAP,Large black fast flying wing stops / 300' altitude. Turns going quickly northwest slowly..
Hatch_UDB_14470,Baffling Event Leaves Witnesses in Awe,8/5/1983,"ARCACHON, FR",44.650002,-1.166667,UAP,Engineer. Big boomerang going south. Red-orange lights all over/all about. Absolute(ly) silent. Portholes.
Hatch_UDB_14471,Flying Saucer Formation Overhead,8/7/1983,"WINIFREDA, ARG",-36.266668,-64.250003,OTHER,Farmer sucked into UFO. Odd pseudo-humans/entities sample blood. Wakens / van. / r243p99.
Hatch_UDB_14472,Baffling Event Leaves Witnesses in Awe,8/9/1983,"SELMA, IN",40.183335,-85.300004,OTHER,1 / I225. House-sized extremely bright silent metallic dome maneuvers. Strange beams.
Hatch_UDB_14473,Flying Saucer Formation Overhead,8/10/1983,"WEST / FLINT, MI",43.016669,-83.733337,UAP,"2 observer(s). Domed saucer / low altitude around mobile home and garage. 2 ""headlights""."
Hatch_UDB_14474,Shadowy Humanoid Presence Observed at Night,8/12/1983,"ALDERSHOT, HAMPS",51.233336,-0.766667,NHI,"Man / 78 abduction / 4' small humanoids (or Greys). Released. ""Too old and infirm"" they say. / r120p106."
Hatch_UDB_14475,Flying Saucer Formation Overhead,8/14/1983,"I695 WITH BALTIMORE, MD",39.283335,-76.683337,UAP,2 / car. One hour / missing time and detour. Domed saucer with windows / 50' altitude near home.
Hatch_UDB_14476,Silent Aerial Object Displays Unusual Movement,8/21/1983,"BRIDGEPORT AND NEW HAVEN, CT",41.166669,-73.205559,UAP,Many separate observer(s). Huge ovoid / delta/triangle/box-like craft hovers. Zooms off. / APROv31#11.
Hatch_UDB_14477,Flying Saucer Formation Overhead,8/26/1983,"VENTSPILS, LATVIA",57.333336,21.53889,OTHER,4 Russian jets fire rockets / UFO. Premature explosions down 3 jets.
Hatch_UDB_14478,Baffling Event Leaves Witnesses in Awe,8/26/1983,"CEDAR LAKE, IN",41.366669,-87.433338,UAP,2 observer(s). Silent night light lights area. 4' altitude. Gone. 13' burnt circle found later.
Hatch_UDB_14479,Flying Saucer Formation Overhead,9/1983,"BOM JESUS, BRAZIL",-5.966667,-35.583335,UAP,3+dog. Tub-saucer going down [to] with net. Observers levitated slightly and dropped. Big wind.
Hatch_UDB_14480,Baffling Event Leaves Witnesses in Awe,9/1/1983,"A49 NEAR RIVER WEAVER, CHESHIRE",53.283336,-2.583333,OTHER,Motorcycle malfunctions due to EME (electro-magnetic effects). 2 hours missing time. Rider awakens near Chester.
Hatch_UDB_14481,Baffling Event Leaves Witnesses in Awe,9/14/1983,"NORTH HOLLYWOOD, CA",34.133335,-118.366672,UAP,4 observer(s) / 1 known. Circular dome object sways to and fro. Several laserlike beams going down.
Hatch_UDB_14482,Flying Saucer Formation Overhead,9/19/1983,"TOMKINS COVE, NY",41.255558,-73.983337,UAP,3 / car. 40' saucer over high-tension lines. Follows car. Humming sound.
Hatch_UDB_14483,Baffling Event Leaves Witnesses in Awe,10/3/1983,"SPLIT, CROATIA AND MORE/OTHERS",43.500002,16.466667,UAP,9 amateur astronomers. Blue ovoid stops / 200K' altitude. Small objects orbit. / MJ#190.
Hatch_UDB_14484,Baffling Event Leaves Witnesses in Awe,10/3/1983,"INDIANAPOLIS, IN",39.800002,-86.183337,OTHER,Debbie Jordan abduction again. Shown / half-alien daughter? Mom on hold.
Hatch_UDB_14485,Flying Saucer Formation Overhead,10/4/1983,UKRAINE,90.000004,-0.0,OTHER,Soviet M-base. UFO's / 4 hours. Missile launch codes enabled! Phony orders!
Hatch_UDB_14486,Silent Aerial Object Displays Unusual Movement,10/11/1983,"COCHRANE, ON",49.016669,-81.100004,UAP,Cop and 11. 150' ovoid with blunt end hovers low over road. Silent. 35mph. Spotlights.
Hatch_UDB_14487,Baffling Event Leaves Witnesses in Awe,10/13/1983,"GAFFNEY, SC",35.072224,-81.650004,OTHER,2 observer(s). 20' x8'SCR whistles going quickly east toward(s) Cherokee nuclear station/depot/facility. / r95v5#3p27.
Hatch_UDB_14488,Silent Aerial Object Displays Unusual Movement,10/15/1983,"OFF SIZEWELL, SUFFOLK",52.116669,1.616667,UAP,Bright green blob / light hovers and submerges still aglow. Also 7 October.
Hatch_UDB_14489,Flying Saucer Formation Overhead,10/15/1983,"US220 EAST / BELLWOOD, PA",40.600002,-78.31667,UAP,24' saucer going [to] overhead. Car lifted / 1 side / 3 second(s) and dropped! / MJ#189.
Hatch_UDB_14490,Flying Saucer Formation Overhead,10/21/1983,"NORTH / SHREWSBURY, SHROPS",52.766669,-2.733333,UAP,Saucer with lights swoops and paces car / 50 min. 2 observer(s). Gone / Cuddingham.
Hatch_UDB_14491,Baffling Event Leaves Witnesses in Awe,10/26/1983,"NEAR COLUMBUS, GA",32.461113,-84.966671,UAP,"3 / car. Silent grey sphere/orb/globe with lights over railroad/railway tracks. 1 rider ""euphoric""."
Hatch_UDB_14492,Baffling Event Leaves Witnesses in Awe,10/26/1983,"US321 NORTHWEST / HICKORY, NC",35.750002,-81.350004,UAP,1 observer. Silent diamond-object stops over car / 5 minute(s). Rises and away.
Hatch_UDB_14493,Baffling Event Leaves Witnesses in Awe,10/28/1983,"NORTHWEST CROTON FALLS, NY",41.366669,-73.683337,UAP,Engineer. 100' delta/triangle/box-like craft / 15' altitude. Repeatedly probes reservoir with red beam.
Hatch_UDB_14494,Baffling Event Leaves Witnesses in Awe,10/29/1983,A59 / BLUBBERHOUSES MOOR,53.983336,-1.716667,UAP,2 cops. Large structure with 2 rows / lights maneuvers / hills.
Hatch_UDB_14495,Silent Aerial Object Displays Unusual Movement,10/31/1983,"ROCHESTER AND DOVER, NH",43.305558,-70.977781,UAP,Cop and several. Octagon ovoid low over trees and buildings. Hums and hovers and maneuvers.
Hatch_UDB_14496,Baffling Event Leaves Witnesses in Awe,11/1/1983,"SPRING VALLEY, CA",32.733335,-117.000006,UAP,Boy / 15. Dull 14' x5' perfect cylinder/cylindrical object / several sharp turns / low altitude. Going quickly [to] WNW.
Hatch_UDB_14497,Baffling Event Leaves Witnesses in Awe,11/1/1983,"VALE DAS VELHAS, BRZ",-19.000001,-44.000002,UAP,Fireball hums and lights area. Man levitated. 2nd observer(s) pulls 1st going down. Sick / 1 Yr.
Hatch_UDB_14498,Baffling Event Leaves Witnesses in Awe,11/11/1983,"CAJNEIRO, MARANHAO, BRZ",-5.066667,-42.750002,UAP,Glowing fatman grows tall and thin. Odd posture. Vanishes.
Hatch_UDB_14499,Baffling Event Leaves Witnesses in Awe,11/22/1983,"SEAL BEACH, CA",33.73889,-118.105561,OTHER,2 observer(s). Odd lone cloud drops black globs. Rises. Divides. Over naval center.
Hatch_UDB_14500,Baffling Event Leaves Witnesses in Awe,11/28/1983,"WINSTON-SALEM, NC",36.083335,-80.233337,UAP,4 observer(s). Large fireball drops 3 small objects / swamp. Goes over lake. Vanishes!
Hatch_UDB_14501,Baffling Event Leaves Witnesses in Awe,11/29/1983,"GRANTHAM, NC",35.300002,-78.122226,OTHER,1 observer. Low rumble. Green 10' ball near home. Light goes out as noise stops.
Hatch_UDB_14502,Baffling Event Leaves Witnesses in Awe,12/2/1983,"BIELSKO PROV, POLAND",49.750002,19.000001,UAP,Many separate observer(s). Silent group / night lights going northwest. Possible attached / invisible cylinder/cylindrical object.
Hatch_UDB_14503,Baffling Event Leaves Witnesses in Awe,12/2/1983,"KARLOVY VARY, CZK AND WIDE AREA",50.216669,12.900001,UAP,35M airship with strong lights northwest going southeast / 300M altitude. Silent.
Hatch_UDB_14504,Baffling Event Leaves Witnesses in Awe,12/2/1983,"OPOLE AND BRZEG, POLAND",50.666669,17.950001,UAP,Separate observer(s). Silent group / square night lights going northwest / 1500M altitude. Spiral trail?
Hatch_UDB_14505,Baffling Event Leaves Witnesses in Awe,12/2/1983,"SKIERNIEWICE AND WARSAW, POL",51.961114,20.144445,UAP,Separate observer(s). Group / silent night lights now going northeast. 1 shines strong beam going down.
Hatch_UDB_14506,Formation of Lights Displays Intelligent Movement,12/2/1983,"MINSK, BELARUS",53.900003,27.583335,UAP,Hundreds / observer(s). 7 luminous/glowing globes circle city / V-formation. No further details.
Hatch_UDB_14507,Baffling Event Leaves Witnesses in Awe,12/7/1983,"CEDARBURG, WI",43.283335,-88.000004,OTHER,"1+2 kids. Huge ""wok"" stops 60m overhead. Windows fog up on departure."
Hatch_UDB_14508,Unexplained Psychic Connection Experienced,12/14/1983,"CHAPECO, BRZ",-27.100001,-52.600003,NHI,"A. Tasca abducted / small humanoids (or Greys). Odd burns and marks / body. Telepathy = ""you'll never forget""."
Hatch_UDB_14509,Baffling Event Leaves Witnesses in Awe,12/20/1983,"RIVERSIDE, CA",33.933335,-117.400006,UAP,1 / car. 18cm sphere with pegs protruding buzzes car / eye level closely!
Hatch_UDB_14510,Baffling Event Leaves Witnesses in Awe,12/26/1983,"OMAHA, NE",41.250002,-95.966671,UAP,Several observer(s). Silent 3' square object. X pattern / lights. Going down [to] between 2 buildings then flies.
Hatch_UDB_14511,Flying Saucer Formation Overhead,12/27/1983,"INDIANAPOLIS, IN",39.783335,-86.116671,UAP,1+1 observer(s). Small disk lands / empty Lot. Similar object lands / cornfield.
Hatch_UDB_14512,Silent Aerial Object Displays Unusual Movement,1/1984,"PILANSBERG, RSA",-25.250001,27.250001,UAP,2+1 observer(s). 200M cylinder/cigar-shape hovers / 3 minute(s) 150M away. Turns going quickly south and away extremely fast.
Hatch_UDB_14513,Baffling Event Leaves Witnesses in Awe,1/3/1984,"PORT WASHINGTON, WI",43.388891,-87.877782,OTHER,2+1 observer(s). Ovoid 15' over Lake Michigan. 3 portholes. Turns 1 / min. Going southeast.
Hatch_UDB_14514,Brilliant Celestial Object Streaks Across Sky,1/4/1984,"CRESCENT, IA",41.350002,-95.861116,NATURAL PHENOMENA,1 observer. Meteor stops on a dime. Makes 90-turns. Fast vertical climb.
Hatch_UDB_14515,Brilliant Celestial Object Streaks Across Sky,1/7/1984,"EDENTON, NC",36.061113,-76.611115,NATURAL PHENOMENA,"2 observer(s). ""Meteor"" loops. Instant 90-turns. Going up and down. High and fast / 50 minute(s) / clear sky."
Hatch_UDB_14516,Shadowy Humanoid Presence Observed at Night,1/8/1984,"FRAMINGHAM, MA",42.283335,-71.400003,UAP,Observer(s) in bed. Small humanoid (or Grey) points beam going [to] observer(s). Reads mind. 1 Mx50cm cylinder/cylindrical object going up [to] outside.
Hatch_UDB_14517,Flying Saucer Formation Overhead,1/8/1984,"SOUTHWEST / LEXINGTON, NE",40.750002,-99.766671,UAP,3 / van. 100' blazing disk hovers 80' over I80. 15+colored circles / rim.
Hatch_UDB_14518,Baffling Event Leaves Witnesses in Awe,1/9/1984,"SR14 NORTH / MOJAVE, CA",35.216668,-118.022228,UAP,Several separate / observer(s). Huge silent cylinder/cigar-shape 100' over road. Red lights / bottom. Going north.
Hatch_UDB_14519,Baffling Event Leaves Witnesses in Awe,1/9/1984,"SOUTH / PEARSONVILLE, CA",35.816668,-117.861117,UAP,4 / van. 14M cylinder/cigar-shape / 300M altitude over US395. Lights all over/all about. Boom hangs. Going northeast.
Hatch_UDB_14520,Flying Saucer Formation Overhead,1/9/1984,"NORTH / HAWTHORNE, NJ",40.966669,-74.16667,UAP,2 / car. 2 silent 75' parabolic saucers 200' over SR208. Avoid cars.
Hatch_UDB_14521,Formation of Lights Displays Intelligent Movement,1/12/1984,"VLADIMIR, RUSSIA",56.133336,40.400002,UAP,Numerous observer(s). Several luminous/glowing globes fly over in V-formation. No further details.
Hatch_UDB_14522,Baffling Event Leaves Witnesses in Awe,1/20/1984,"HAZELMERE, WEST AUS",-31.866668,115.833339,OTHER,Cops and several. 30M vertical cone / light / yard. Trees thrash. Electro-magnetic effect (EME). / MJ#196.
Hatch_UDB_14523,Baffling Event Leaves Witnesses in Awe,1/21/1984,"WEST / KJERRINGVOL, NORW",62.811114,11.150001,UAP,RADAR-visual (observation). Night lights / flicker and maneuver. Irregular motion and directions. / MJ#237.
Hatch_UDB_14524,Baffling Event Leaves Witnesses in Awe,1/21/1984,"NEAR JASPER, NY",42.122224,-77.505559,OTHER,3 / car paced / gold ovoid. Lands / ridge. Going up. Repeats several times! / IURv9#2.
Hatch_UDB_14525,Flying Saucer Formation Overhead,1/22/1984,"NEAR WAYCROSS, GA",31.200001,-82.366671,UAP,2+several. UFO chases 2 / car. Lights car interior red. Many night light reports.
Hatch_UDB_14526,Silent Aerial Object Displays Unusual Movement,1/22/1984,"HUNTINGTON, WV",38.383335,-82.466671,UAP,1 observer. Large silent fireball hovers over home. Lights area. Shoots going quickly west. / IURv9#2.
Hatch_UDB_14527,Baffling Event Leaves Witnesses in Awe,1/22/1984,"30M EAST / TOLEDO, OH",41.666669,-83.100004,OTHER,Airliner / 43K' altitude. DC9-size red blur going northeast. Turns going quickly southwest. Leaves (something behind) contrail.
Hatch_UDB_14528,Silent Aerial Object Displays Unusual Movement,1/25/1984,"GIMEAUX, FR",45.950002,3.1,UAP,1 observer / 87. 2 silent yellow orbs hover / 1M altitude. Shoot going up [to] and northwest to clouds. / LDLN#305.
Hatch_UDB_14529,Baffling Event Leaves Witnesses in Awe,1/25/1984,"ASPASKJOLEN, NORW",62.844447,11.188889,UAP,Large object south going quickly north. RADAR / 2 echoes. Venus-size night light vanishes when FOTO'd.
Hatch_UDB_14530,Baffling Event Leaves Witnesses in Awe,1/26/1984,"WEST / CEDAR CREEK RESERVOIR, TX",32.211113,-96.200005,UAP,1+boy. Radio Frequency Interference (RFI). Car O-O-control. Night lights overhead. 75 minute(s) / missing time. / r210v32#6.
Hatch_UDB_14531,Formation of Lights Displays Intelligent Movement,1/27/1984,"VALLEY CENTER, CA",33.216668,-117.050006,UAP,4 observer(s). 5 brilliant night lights / diamond formation. 100 small night lights orbit. All going quickly northwest.
